Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity,converted,pred_prob,predicted_values,Lead Score
f8497fef-9593-4bb7-898c-9f736a3b67f8,659784,API,Organic Search,No,No,0,6.0,224,6.0,Page Visited on Website,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Modified,0.0,0.006375590295126535,0.0,0.6375590295126534
2cd9ea36-23d7-49c3-b255-a9361a4fa81b,659782,Landing Page Submission,Direct Traffic,No,No,0,5.0,224,1.67,Page Visited on Website,India,Operations Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities of Maharashtra,02.Medium,01.High,13.0,17.0,No,Yes,Page Visited on Website,0.0,0.04099985529272737,0.0,4.099985529272737
0a943ad9-f3d5-46d7-aca0-3fdab53da0e7,659779,Landing Page Submission,Direct Traffic,No,No,1,2.0,1071,2.0,Email Opened,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Not Sure,No,No,Select,Other Cities of Maharashtra,03.Low,01.High,12.0,17.0,No,Yes,Email Opened,0.0,0.6863989925181907,1.0,68.63989925181907
a739f33a-7d4d-4c4e-9c9c-3c30e1f48940,659727,Landing Page Submission,Google,No,No,1,6.0,595,3.0,Email Opened,India,"Banking, Investment And Insurance",Word Of Mouth,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,No,Email Opened,1.0,0.9354958998530535,1.0,93.54958998530535
895d4905-f534-4f18-915b-8d239a72b5dc,659722,Lead Add Form,Welingak Website,No,No,1,,1096,,,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Modified,,,,
1f9032cd-77f4-453c-b84b-edd1aea26b70,659720,API,Referral Sites,No,No,0,4.0,520,4.0,Email Opened,India,Operations Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,in touch with EINS,,No,No,Select,Mumbai,03.Low,02.Medium,10.0,15.0,No,No,Email Opened,1.0,0.9914377334098702,1.0,99.14377334098702
3a0ce10f-d2c1-4213-a2bc-4f97bcd29699,659710,Lead Add Form,Reference,No,No,1,,705,,,,Hospitality Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,02.Medium,14.0,16.0,No,No,Modified,,,,
d4d4ee0a-fea2-4680-b2ea-b24de9fcf0be,659708,API,Google,No,No,0,2.0,393,2.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Other Leads,Select,02.Medium,02.Medium,14.0,14.0,No,No,Email Opened,1.0,0.9494782037430277,1.0,94.94782037430276
277ad6a6-4565-4a18-a1ff-e46e03f22663,659705,Lead Add Form,Welingak Website,No,No,1,,346,,,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Modified,,,,
a9b219c8-a9c2-4d13-9a4d-46cfe4f70eeb,659704,API,Olark Chat,No,No,1,0.0,0,0.0,Email Link Clicked,,Operations Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,02.Medium,02.Medium,15.0,16.0,No,No,Email Link Clicked,0.0,0.012285182418143806,0.0,1.2285182418143807
09526992-b1fb-4763-8cca-355bc5dac5e3,659700,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Modified,0.0,0.009684567261170719,0.0,0.9684567261170719
ecbf9b02-90a1-4b16-b330-6d958dcfcdb2,659696,Landing Page Submission,Google,No,No,1,3.0,1136,3.0,Page Visited on Website,India,IT Projects Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,01.High,02.Medium,16.0,15.0,No,No,Modified,1.0,0.7621181509687964,1.0,76.21181509687965
0ab2ba94-a0f8-4f6b-adb9-6dd94d301b6e,659685,API,Referral Sites,No,No,0,3.0,335,3.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,02.Medium,14.0,13.0,No,No,Modified,1.0,0.7573331911612314,1.0,75.73331911612314
523131a0-5e9d-4f8e-9ca7-ea9e964e5788,659676,API,Referral Sites,No,No,0,4.0,75,4.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,02.Medium,14.0,13.0,No,No,Email Opened,0.0,0.9005457734412772,1.0,90.05457734412772
0fc49a08-63d2-4fef-98c1-244bfd6d12a9,659644,Landing Page Submission,Direct Traffic,No,No,0,6.0,97,3.0,Email Opened,Kuwait,Supply Chain Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,15.0,18.0,No,Yes,Email Opened,0.0,0.039037094694152216,0.0,3.9037094694152215
68f496c2-0073-470f-9c3c-7fb48f060ce5,659631,Lead Add Form,Reference,No,No,1,,1007,,,,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Lateral Student,Mumbai,02.Medium,01.High,14.0,20.0,No,No,Modified,,,,
db6bd360-ffc9-453d-b109-b4f0cfa6749c,659630,Landing Page Submission,Organic Search,No,No,0,2.0,1085,2.0,Converted to Lead,India,Rural and Agribusiness,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Other Cities of Maharashtra,02.Medium,02.Medium,13.0,14.0,No,Yes,Modified,0.0,0.019894540684677022,0.0,1.9894540684677022
3f42389c-2201-4890-ae77-4958ae8982ad,659614,API,Organic Search,No,No,0,3.0,214,3.0,Page Visited on Website,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Modified,0.0,0.22621854286817403,0.0,22.621854286817403
e126d601-facc-4e75-b0fa-eea89ecfdea9,659607,API,Olark Chat,No,No,1,6.0,1158,1.5,Email Opened,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Other Cities,02.Medium,02.Medium,15.0,14.0,No,Yes,Email Opened,0.0,0.022937575188431977,0.0,2.2937575188431976
72064169-4b55-4279-a9b9-340872379f12,659600,Landing Page Submission,Google,No,No,0,4.0,101,4.0,Email Opened,India,Finance Management,Other,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,15.0,18.0,No,No,Email Opened,0.0,0.02079536978151422,0.0,2.0795369781514217
40e72a2f-b7bb-4a10-9c2c-45d9bedb0dde,659582,Landing Page Submission,Google,No,No,0,9.0,838,4.5,Email Opened,India,Healthcare Management,Word Of Mouth,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,02.Medium,13.0,15.0,No,No,Email Opened,1.0,0.8298058667792357,1.0,82.98058667792357
076801dc-eba3-4c64-b165-dda70397aa19,659567,Landing Page Submission,Direct Traffic,No,No,0,3.0,536,3.0,Unreachable,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,number not provided,Not Sure,No,No,Select,Mumbai,03.Low,01.High,9.0,18.0,No,Yes,Modified,0.0,0.3893270263754245,0.0,38.93270263754245
62b4ee1c-1071-42bb-b50d-16412c2acce2,659562,Landing Page Submission,Direct Traffic,No,No,0,4.0,161,2.0,Unreachable,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,Select,03.Low,01.High,12.0,17.0,No,No,Unreachable,0.0,0.07036839090287307,0.0,7.036839090287307
7f0c404f-3b2d-4d0e-b5e6-cc5bb0bab65d,659555,Landing Page Submission,Google,No,No,0,2.0,511,2.0,Form Submitted on Website,India,Healthcare Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),,No,No,Select,Mumbai,03.Low,02.Medium,9.0,15.0,No,No,Modified,0.0,0.0040663779222240536,0.0,0.40663779222240537
477c8243-bd09-48f5-a170-a5aa9001ab12,659545,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,opp hangup,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Modified,0.0,0.04454110522676992,0.0,4.454110522676992
bc35eede-4208-461c-827e-11108a378df7,659523,API,Google,No,No,1,5.0,1110,5.0,Olark Chat Conversation,India,Human Resource Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,01.High,02.Medium,16.0,16.0,No,No,Modified,1.0,0.40481245692949974,1.0,40.481245692949976
35d515d8-e851-4629-803e-492c6b576bd6,659507,Landing Page Submission,Direct Traffic,No,No,1,5.0,1563,5.0,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,20.0,No,Yes,Email Opened,1.0,0.7904196636356723,1.0,79.04196636356723
a3f6393c-fcdf-4cb4-8d29-6da3d62ae88f,659492,API,Referral Sites,No,No,0,7.0,1633,3.5,Converted to Lead,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,02.Medium,14.0,13.0,No,No,Modified,1.0,0.7125477444879542,1.0,71.25477444879542
5838c43b-1dad-45ec-b46a-02db261d44b6,659480,API,Olark Chat,No,No,1,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Modified,0.0,0.565406579412957,1.0,56.540657941295706
d103d8be-52e8-41aa-850a-6651f10641c6,659474,Landing Page Submission,Google,No,No,0,12.0,809,4.0,Unreachable,India,Finance Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,13.0,18.0,No,No,Modified,0.0,0.053230662491826446,0.0,5.323066249182644
95f1c454-9f9a-40ef-b521-6fc791f103fb,659469,Landing Page Submission,Direct Traffic,No,No,0,2.0,638,2.0,Page Visited on Website,Oman,Healthcare Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,,No,No,Select,Mumbai,02.Medium,02.Medium,14.0,15.0,No,Yes,Modified,0.0,0.0287525388037701,0.0,2.8752538803770102
e8950460-899c-434f-9a69-3b01e3e4b94c,659463,API,Google,No,No,1,5.0,1196,5.0,Page Visited on Website,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Modified,0.0,0.009695808730127804,0.0,0.9695808730127804
cf98ed96-ea4f-49cd-985e-028b7916a564,659447,Landing Page Submission,Organic Search,No,No,0,6.0,1485,6.0,Email Opened,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Other Cities,02.Medium,02.Medium,14.0,16.0,No,Yes,Email Opened,0.0,0.039481881299293364,0.0,3.9481881299293367
1c4f389a-53d9-4c8a-b4f7-7954b4053ebd,659438,API,Google,No,No,0,9.0,125,3.0,Page Visited on Website,India,,,,,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,,,02.Medium,02.Medium,14.0,15.0,No,No,Modified,0.0,0.023382207631395466,0.0,2.3382207631395464
1cf3a8ad-24b9-4420-a87e-8fd1640174b6,659437,API,Google,No,No,1,3.0,165,3.0,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Modified,0.0,0.22621854286817403,0.0,22.621854286817403
d5aa5934-4930-464e-8c9d-f7b2ea2cd3a3,659411,Landing Page Submission,Google,No,No,0,6.0,398,3.0,Olark Chat Conversation,India,E-COMMERCE,Student of SomeSchool,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,02.Medium,15.0,15.0,No,Yes,Olark Chat Conversation,1.0,0.7629353471061078,1.0,76.29353471061077
1b4da2e7-9a43-4f75-b5ad-ff0ec1edbf17,659407,API,Organic Search,No,No,0,3.0,570,3.0,Converted to Lead,India,,,,,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,,,02.Medium,02.Medium,13.0,15.0,No,No,Modified,1.0,0.9120264176850863,1.0,91.20264176850863
2b742281-ef6f-49ad-8a44-b3a21c60b945,659395,Landing Page Submission,Organic Search,No,No,1,6.0,895,6.0,Email Opened,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Dual Specialization Student,Other Cities of Maharashtra,02.Medium,01.High,14.0,18.0,No,Yes,Email Opened,1.0,0.9051181549930355,1.0,90.51181549930355
67bc9f1f-53c0-49be-96f9-1d549f0a8717,659371,Landing Page Submission,Google,No,No,1,4.0,1190,4.0,Email Opened,India,Human Resource Management,Multiple Sources,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,13.0,18.0,No,No,Email Opened,0.0,0.1717948040287665,0.0,17.179480402876653
46c2bad4-ea26-4507-9378-c488e0c1dd11,659369,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Link Clicked,,Business Administration,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Select,02.Medium,01.High,14.0,19.0,No,No,Email Link Clicked,1.0,0.9254638760845685,1.0,92.54638760845685
25b8e642-c1f1-4e49-8557-71d2c78adada,659366,API,Direct Traffic,No,No,0,5.0,1566,5.0,Converted to Lead,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Graduation in progress,,No,No,Select,Select,03.Low,02.Medium,11.0,15.0,No,No,Modified,0.0,0.031567523593895024,0.0,3.156752359389502
1de92462-5b3f-401e-b84f-935bb92898f9,659364,API,Google,No,No,1,5.0,727,5.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Dual Specialization Student,Thane & Outskirts,02.Medium,02.Medium,14.0,15.0,No,No,Email Opened,1.0,0.4839103262037068,1.0,48.39103262037068
cb28ce2a-61b5-4a41-aa99-b593c7d2ed81,659357,Landing Page Submission,Google,No,No,0,8.0,652,4.0,Unreachable,India,Hospitality Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,02.Medium,02.Medium,13.0,15.0,No,No,Modified,0.0,0.5528313611443113,1.0,55.28313611443113
bb74420f-81a3-40de-8d5c-fa5899b7daba,659345,API,Organic Search,No,No,0,4.0,1248,1.33,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,13.0,15.0,No,No,Email Opened,0.0,0.09598225830184386,0.0,9.598225830184386
eecf3981-028f-4a83-9801-afa36545a53c,659334,API,Google,No,No,0,2.0,767,2.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Select,02.Medium,02.Medium,15.0,14.0,No,No,Modified,1.0,0.843750065674928,1.0,84.3750065674928
cad6cccb-88a4-49bf-b4a0-9ec37e8a176c,659293,API,Referral Sites,No,No,0,10.0,275,3.33,Page Visited on Website,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Select,02.Medium,02.Medium,15.0,13.0,No,No,Page Visited on Website,0.0,0.024672395636842686,0.0,2.4672395636842688
5f3d729d-de5a-4056-843e-42d23c973b65,659287,API,Organic Search,No,No,0,3.0,273,3.0,Converted to Lead,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Modified,0.0,0.4881728275917246,1.0,48.81728275917246
144807db-2895-4002-b52e-3eda79c22395,659283,Lead Add Form,Reference,No,No,1,,1111,,,,Marketing Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Low in Relevance,No,No,Potential Lead,Other Cities,02.Medium,01.High,14.0,18.0,No,No,Modified,,,,
1eb0358a-62e8-4fcb-bd7a-1d8189ebfa21,659281,Landing Page Submission,Google,No,No,0,8.0,277,4.0,Email Opened,India,Finance Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Email Opened,1.0,0.992684031745591,1.0,99.2684031745591
d78841e2-ac17-4986-aaab-ad2796c2a4e6,659263,API,Organic Search,No,No,1,3.0,1207,1.5,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,01.High,02.Medium,16.0,15.0,No,No,Modified,0.0,0.021777915157962117,0.0,2.1777915157962116
1b1e6ec3-1f21-41e0-a3e9-3ee3aa2b6415,659248,API,Google,No,No,0,2.0,39,1.0,Converted to Lead,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,16.0,15.0,No,No,Modified,0.0,0.006375590295126535,0.0,0.6375590295126534
80182a5a-1a04-49db-acc7-0a3bbea6b88b,659244,Landing Page Submission,Google,No,No,0,4.0,1638,4.0,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,03.Low,01.High,12.0,18.0,No,Yes,Email Opened,0.0,0.43592900715063265,1.0,43.592900715063266
46921843-bfc8-443d-96f8-18495891aef6,659241,API,Referral Sites,No,No,0,16.0,53,16.0,Olark Chat Conversation,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,15.0,13.0,No,No,Modified,0.0,0.012285182418143806,0.0,1.2285182418143807
b2c0f21b-97b3-4d4e-ad9c-9af95f2654f3,659238,Landing Page Submission,Direct Traffic,No,No,0,1.0,127,1.0,Converted to Lead,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,,No,No,Select,Mumbai,01.High,01.High,16.0,18.0,No,Yes,Modified,0.0,0.012285182418143806,0.0,1.2285182418143807
c311a2fd-e180-411d-8eb6-b80f6a8c7c05,659221,Landing Page Submission,Organic Search,Yes,No,0,5.0,100,5.0,Page Visited on Website,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,Yes,Modified,0.0,0.34301827026024195,0.0,34.30182702602419
be27249b-9677-4397-8158-f795d95fbfd8,659217,Landing Page Submission,Google,Yes,No,0,4.0,323,4.0,Unsubscribed,India,International Business,Multiple Sources,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,13.0,18.0,No,No,Unsubscribed,0.0,0.001797343304347248,0.0,0.1797343304347248
2b25a3e9-72a7-43e5-8c54-7e8405cc0ed3,659203,API,Google,No,No,1,2.0,160,1.0,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,01.High,02.Medium,16.0,15.0,No,No,Modified,0.0,0.025538175735597735,0.0,2.5538175735597735
68171565-0979-44e9-ac27-992bcca38aa8,659191,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,,Marketing Management,Select,Businessman,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Select,02.Medium,01.High,15.0,19.0,No,No,Modified,1.0,0.943089905143394,1.0,94.3089905143394
adc01aa8-ee1b-4fc2-9cc7-bf29117241b0,659182,API,Google,No,No,0,1.0,263,1.0,Converted to Lead,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Not Sure,No,No,Other Leads,Select,02.Medium,02.Medium,14.0,14.0,No,No,Modified,1.0,0.04003995150280226,0.0,4.003995150280226
01502bf8-d062-4a90-9119-15597dc4a950,659170,API,Google,No,No,0,2.0,1218,2.0,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Select,03.Low,02.Medium,11.0,15.0,No,No,Modified,0.0,0.023698444591593957,0.0,2.369844459159396
63ebde80-a465-4cdc-ab5a-5e880a7138b0,659158,Lead Add Form,Reference,No,No,1,,986,,,,Marketing Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Select,02.Medium,01.High,14.0,19.0,No,No,Modified,,,,
0298b9a5-fedb-408b-a284-2d357583600f,659153,Lead Add Form,Welingak Website,No,No,1,,889,,,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Modified,,,,
73413bd6-e089-4b8f-9359-ad5825101790,659146,Landing Page Submission,Google,No,No,1,5.0,1091,5.0,Unreachable,India,Finance Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,13.0,20.0,No,No,Unreachable,0.0,0.007570280247103923,0.0,0.7570280247103923
